,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,death_rate,injury_rate
156324,MAR,Africa,Morocco,2020-08-23,52349.0,1537.0,1408.571,888.0,30.0,32.857,1397.539,41.033,37.604,23.707,0.801,0.877,1.07,,,,,,,,,1758870.0,21894.0,47.439,0.591,21894.0,0.591,0.0643,15.5,people tested,,,,,,,,,,,,,,73.15,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016963074748323752,0.0013975394719671986
156325,MAR,Africa,Morocco,2020-08-24,53252.0,903.0,1384.857,920.0,32.0,34.143,1421.646,24.107,36.971,24.561,0.854,0.911,1.05,,,,,,,,,1779980.0,21110.0,48.008,0.569,21881.0,0.59,0.0633,15.8,people tested,,,,,,,,,,,,,,73.15,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017276346428303162,0.0014216464872528083
156326,MAR,Africa,Morocco,2020-08-25,54528.0,1276.0,1389.286,955.0,35.0,34.429,1455.711,34.065,37.089,25.495,0.934,0.919,1.04,,,,,,,,,1802170.0,22190.0,48.607,0.598,21920.0,0.591,0.0634,15.8,people tested,,,,,,,,,,,,,,73.15,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01751393779342723,0.0014557113283429942
156327,MAR,Africa,Morocco,2020-08-26,55864.0,1336.0,1364.429,984.0,29.0,34.429,1491.378,35.667,36.426,26.269,0.774,0.919,1.03,,,,,,,,,1824251.0,22081.0,49.202,0.596,21955.0,0.592,0.0621,16.1,people tested,,,,,,,,,,,,,,73.15,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017614205928683947,0.0014913779644687688
156328,MAR,Africa,Morocco,2020-08-27,57085.0,1221.0,1349.571,1011.0,27.0,33.714,1523.974,32.597,36.029,26.99,0.721,0.9,1.02,,,,,,,,,1846260.0,22009.0,49.796,0.594,21979.0,0.593,0.0614,16.3,people tested,,,,,,,,,,,,,,73.15,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017710431812209864,0.0015239744934429987
156329,MAR,Africa,Morocco,2020-08-28,58489.0,1404.0,1320.286,1052.0,41.0,33.571,1561.456,37.482,35.247,28.085,1.095,0.896,1.03,,,,,,,,,1868545.0,22285.0,50.397,0.601,21995.0,0.593,0.06,16.7,people tested,,,,,,,,,,,,,,73.15,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017986288019969567,0.0015614564972757739
156330,MAR,Africa,Morocco,2020-08-29,60056.0,1567.0,1320.571,1078.0,26.0,31.429,1603.29,41.834,35.255,28.779,0.694,0.839,1.04,,,,,,,,,1890964.0,22419.0,51.002,0.605,21998.0,0.593,0.06,16.7,people tested,,,,,,,,,,,,,,73.15,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017949913414146795,0.0016032900442885648
156331,MAR,Africa,Morocco,2020-08-30,61399.0,1343.0,1292.857,1111.0,33.0,31.857,1639.144,35.854,34.515,29.66,0.881,0.85,1.06,,,,,,,,,1912965.0,22001.0,51.595,0.593,22014.0,0.594,0.0587,17.0,people tested,,,,,,,,,,,,,,73.15,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.018094757243603318,0.001639143556501825
156332,MAR,Africa,Morocco,2020-08-31,62590.0,1191.0,1334.0,1141.0,30.0,31.571,1670.939,31.796,35.613,30.461,0.801,0.843,1.08,,,,,,,,,1934334.0,21369.0,52.171,0.576,22051.0,0.595,0.0605,16.5,people tested,,,,,,,,,,,,,,73.15,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01822974916120786,0.0016709391879582603
156333,MAR,Africa,Morocco,2020-09-01,63781.0,1191.0,1321.857,1184.0,43.0,32.714,1702.735,31.796,35.289,31.609,1.148,0.873,1.09,,,,,,,,,1956416.0,22082.0,52.767,0.596,22035.0,0.594,0.06,16.7,people tested,,,,,,,,,,,,,,73.15,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01856352205202176,0.0017027348194146956
156334,MAR,Africa,Morocco,2020-09-02,65453.0,1672.0,1369.857,1216.0,32.0,33.143,1747.372,44.637,36.571,32.463,0.854,0.885,1.1,,,,,,,,,1978840.0,22424.0,53.372,0.605,22084.0,0.596,0.062,16.1,people tested,,,,,,,,,,,,,,73.15,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.018578216430110154,0.0017473715077397668
156335,MAR,Africa,Morocco,2020-09-03,66855.0,1402.0,1395.714,1253.0,37.0,34.571,1784.8,37.429,37.261,33.451,0.988,0.923,1.11,,,,,,,,,2001124.0,22284.0,53.973,0.601,22123.0,0.597,0.0631,15.9,people tested,,,,,,,,,,,,,,73.15,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.018742053698302296,0.001784800118404689
156336,MAR,Africa,Morocco,2020-09-04,68605.0,1750.0,1445.143,1292.0,39.0,34.286,1831.519,46.719,38.58,34.492,1.041,0.915,1.14,,,,,,,,,2023926.0,22802.0,54.588,0.615,22197.0,0.599,0.0651,15.4,people tested,,,,,,,,,,,,,,73.15,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01883244661467823,0.0018315191402760256
156337,MAR,Africa,Morocco,2020-09-05,70160.0,1555.0,1443.429,1329.0,37.0,35.857,1873.032,41.513,38.535,35.48,0.988,0.957,1.16,,,,,,,,,2046496.0,22570.0,55.196,0.609,22219.0,0.599,0.065,15.4,people tested,,,,,,,,,,,,,,73.15,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.018942417331813,0.0018730323282816989
156338,MAR,Africa,Morocco,2020-09-06,72394.0,2234.0,1570.714,1361.0,32.0,35.714,1932.672,59.64,41.933,36.334,0.854,0.953,1.2,,,,,,,,,2070053.0,23557.0,55.832,0.635,22441.0,0.605,0.07,14.3,people tested,,,,,,,,,,,,,,73.15,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.018799900544244,0.0019326724967734508
156339,MAR,Africa,Morocco,2020-09-07,73780.0,1386.0,1598.571,1394.0,33.0,36.143,1969.674,37.001,42.676,37.215,0.881,0.965,1.2,,,,,,,,,2092291.0,22238.0,56.432,0.6,22565.0,0.609,0.0708,14.1,people tested,,,,,,,,,,,,,,71.3,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01889400921658986,0.0019696739620955494
156340,MAR,Africa,Morocco,2020-09-08,75721.0,1941.0,1705.714,1427.0,33.0,34.714,2021.492,51.818,45.537,38.096,0.881,0.927,1.21,,,,,,,,,2115390.0,23099.0,57.055,0.623,22711.0,0.613,0.0751,13.3,people tested,,,,,,,,,,,,,,71.3,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.018845498606727327,0.0020214920314968435
156341,MAR,Africa,Morocco,2020-09-09,77878.0,2157.0,1775.0,1453.0,26.0,33.857,2079.077,57.585,47.386,38.79,0.694,0.904,1.2,,,,,,,,,2138164.0,22774.0,57.669,0.614,22761.0,0.614,0.078,12.8,people tested,,,,,,,,,,,,,,71.3,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01865738719535684,0.0020790765630262563
156342,MAR,Africa,Morocco,2020-09-10,79767.0,1889.0,1844.571,1491.0,38.0,34.0,2129.506,50.43,49.244,39.805,1.014,0.908,1.19,,,,,,,,,2160798.0,22634.0,58.279,0.61,22811.0,0.615,0.0809,12.4,people tested,,,,,,,,,,,,,,71.3,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.018691940276054007,0.002129506410063373
156343,MAR,Africa,Morocco,2020-09-11,82197.0,2430.0,1941.714,1524.0,33.0,33.143,2194.379,64.873,51.837,40.686,0.881,0.885,1.18,,,,,,,,,2184266.0,23468.0,58.912,0.633,22906.0,0.618,0.0848,11.8,people tested,,,,,,,,,,,,,,71.3,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.018540822657761233,0.002194379109004715
156344,MAR,Africa,Morocco,2020-09-12,84435.0,2238.0,2039.286,1553.0,29.0,32.0,2254.126,59.747,54.442,41.46,0.774,0.854,1.17,,,,,,,,,2207396.0,23130.0,59.536,0.624,22986.0,0.62,0.0887,11.3,people tested,,,,,,,,,,,,,,71.3,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.0183928465683662,0.002254126063832173
156345,MAR,Africa,Morocco,2020-09-13,86686.0,2251.0,2041.714,1578.0,25.0,31.0,2314.22,60.094,54.507,42.127,0.667,0.828,1.16,,,,,,,,,2230069.0,22673.0,60.148,0.612,22859.0,0.617,0.0893,11.2,people tested,,,,,,,,,,,,,,71.3,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.018203631497589,0.002314220074250675
156346,MAR,Africa,Morocco,2020-09-14,88203.0,1517.0,2060.429,1614.0,36.0,31.429,2354.719,40.499,55.006,43.088,0.961,0.839,1.15,,,,,,,,,2251763.0,21694.0,60.733,0.585,22782.0,0.614,0.0904,11.1,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.018298697323220297,0.002354718792067142
156347,MAR,Africa,Morocco,2020-09-15,90324.0,2121.0,2086.143,1648.0,34.0,31.571,2411.342,56.623,55.693,43.996,0.908,0.843,1.13,,,,,,,,,2274042.0,22279.0,61.334,0.601,22665.0,0.611,0.092,10.9,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.018245427571852442,0.002411342246575202
156348,MAR,Africa,Morocco,2020-09-16,92016.0,1692.0,2019.714,1686.0,38.0,33.286,2456.513,45.171,53.919,45.01,1.014,0.889,1.11,,,,,,,,,2295811.0,21769.0,61.921,0.587,22521.0,0.607,0.0897,11.2,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.018322900365153886,0.0024565128665788027
156349,MAR,Africa,Morocco,2020-09-17,94504.0,2488.0,2105.286,1714.0,28.0,31.857,2522.934,66.421,56.204,45.758,0.748,0.85,1.12,,,,,,,,,,,,,22609.0,0.61,0.0931,10.7,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01813679844239397,0.00252293396738788
156350,MAR,Africa,Morocco,2020-09-18,97264.0,2760.0,2152.429,1755.0,41.0,33.0,2596.617,73.683,57.462,46.853,1.095,0.881,1.11,,,,,,,,,2342307.0,,63.175,,22577.0,0.609,0.0953,10.5,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01804367494653726,0.0025966165390249596
156351,MAR,Africa,Morocco,2020-09-19,99816.0,2552.0,2197.286,1795.0,40.0,34.571,2664.746,68.13,58.66,47.92,1.068,0.923,1.1,,,,,,,,,2366181.0,23874.0,63.819,0.644,22684.0,0.612,0.0969,10.3,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017983088883545724,0.0026647462212053314
156352,MAR,Africa,Morocco,2020-09-20,101743.0,1927.0,2151.0,1830.0,35.0,36.0,2716.191,51.444,57.424,48.855,0.934,0.961,1.08,,,,,,,,,2389115.0,22934.0,64.437,0.619,22721.0,0.613,0.0947,10.6,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01798649538543192,0.0027161905384316546
156353,MAR,Africa,Morocco,2020-09-21,103119.0,1376.0,2130.857,1855.0,25.0,34.429,2752.925,36.734,56.887,49.522,0.667,0.919,1.08,,,,,,,,,2410576.0,21461.0,65.016,0.579,22688.0,0.612,0.0939,10.6,people tested,,,,,,,,,,,,,,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017988925416266642,0.0027529250379144886
156354,MAR,Africa,Morocco,2020-09-22,105346.0,2227.0,2146.0,1889.0,34.0,34.429,2812.378,59.453,57.291,50.43,0.908,0.919,1.08,,,,,,,,,2433869.0,23293.0,65.644,0.628,22832.0,0.616,0.094,10.6,people tested,,,,,,,,,,,,,,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01793138799764585,0.002812378330318755
156355,MAR,Africa,Morocco,2020-09-23,107743.0,2397.0,2246.714,1918.0,29.0,33.143,2876.37,63.992,59.98,51.204,0.774,0.885,1.07,,,,,,,,,2457373.0,23504.0,66.278,0.634,23080.0,0.622,0.0973,10.3,people tested,,,,,,,,,,,,,,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017801620522911,0.002876370041990523
156356,MAR,Africa,Morocco,2020-09-24,110099.0,2356.0,2227.857,1956.0,38.0,34.571,2939.267,62.897,59.476,52.219,1.014,0.923,1.07,,,,,,,,,2481151.0,23778.0,66.92,0.641,23156.0,0.625,0.0962,10.4,people tested,,,,,,,,,,,,,,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017765828935775982,0.0029392671937213052
156357,MAR,Africa,Morocco,2020-09-25,112522.0,2423.0,2179.714,1998.0,42.0,34.714,3003.953,64.686,58.191,53.34,1.121,0.927,1.06,,,,,,,,,2505151.0,24000.0,67.567,0.647,23263.0,0.627,0.0937,10.7,people tested,,,,,,,,,,,,,,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017756527612378024,0.0030039530165751616
156358,MAR,Africa,Morocco,2020-09-26,115241.0,2719.0,2203.571,2041.0,43.0,35.143,3076.541,72.588,58.828,54.488,1.148,0.938,1.07,,,,,,,,,2529397.0,24246.0,68.221,0.654,23317.0,0.629,0.0945,10.6,people tested,,,,,,,,,,,,,,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017710710597790717,0.003076541028271255
156359,MAR,Africa,Morocco,2020-09-27,117685.0,2444.0,2277.429,2069.0,28.0,34.143,3141.787,65.246,60.8,55.235,0.748,0.911,1.06,,,,,,,,,2553350.0,23953.0,68.867,0.646,23462.0,0.633,0.0971,10.3,people tested,,,,,,,,,,,,,,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017580830182266218,0.0031417874793875675
156360,MAR,Africa,Morocco,2020-09-28,119107.0,1422.0,2284.0,2113.0,44.0,36.857,3179.75,37.963,60.975,56.41,1.175,0.984,1.05,,,,,,,,,2575657.0,22307.0,69.469,0.602,23583.0,0.636,0.0968,10.3,people tested,,,,,,,,,,,,,,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017740351112864903,0.003179750021731019
156361,MAR,Africa,Morocco,2020-09-29,121183.0,2076.0,2262.429,2152.0,39.0,37.571,3235.172,55.422,60.399,57.451,1.041,1.003,1.04,,,,,,,,,2598486.0,22829.0,70.084,0.616,23517.0,0.634,0.0962,10.4,people tested,,,,,,,,,,,,,,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017758266423508248,0.0032351721299623878
156362,MAR,Africa,Morocco,2020-09-30,123653.0,2470.0,2272.857,2194.0,42.0,39.429,3301.113,65.941,60.678,58.572,1.121,1.053,1.04,,,,,,,,,2621314.0,22828.0,70.7,0.616,23420.0,0.632,0.097,10.3,people tested,,,,,,,,,,,,,,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017743200731078098,0.0033011126922607883
156363,MAR,Africa,Morocco,2020-10-01,126044.0,2391.0,2277.857,2229.0,35.0,39.0,3364.944,63.832,60.811,59.507,0.934,1.041,1.04,,,,,,,,,2643860.0,22546.0,71.308,0.608,23244.0,0.627,0.098,10.2,people tested,,,,,,,,,,,,,,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017684300720383357,0.0033649442244289974
156364,MAR,Africa,Morocco,2020-10-02,128565.0,2521.0,2291.857,2263.0,34.0,37.857,3432.246,67.302,61.185,60.414,0.908,1.011,1.05,,,,,,,,,2666458.0,22598.0,71.918,0.609,23044.0,0.622,0.0995,10.1,people tested,,,,,,,,,,,,,,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017601991210671644,0.0034322463125076486
156365,MAR,Africa,Morocco,2020-10-03,131228.0,2663.0,2283.857,2293.0,30.0,36.0,3503.339,71.093,60.971,61.215,0.801,0.961,1.05,,,,,,,,,2689136.0,22678.0,72.529,0.612,22820.0,0.615,0.1001,10.0,people tested,,,,,,,,,,,,,,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017473405065992015,0.0035033393155038594
156366,MAR,Africa,Morocco,2020-10-04,133272.0,2044.0,2226.714,2330.0,37.0,37.286,3557.907,54.568,59.446,62.203,0.988,0.995,1.07,,,,,,,,,2711203.0,22067.0,73.124,0.595,22550.0,0.608,0.0987,10.1,people tested,,,,,,,,,,,,,,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01748304219941173,0.003557907133049581
156367,MAR,Africa,Morocco,2020-10-05,134695.0,1423.0,2226.857,2369.0,39.0,36.571,3595.896,37.989,59.449,63.244,1.041,0.976,1.08,,,,,,,,,2731907.0,20704.0,73.683,0.558,22321.0,0.602,0.0998,10.0,people tested,,,,,,,,,,,,,,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017587883737332492,0.003595896371976959
156368,MAR,Africa,Morocco,2020-10-06,137248.0,2553.0,2295.0,2410.0,41.0,36.857,3664.053,68.156,61.269,64.339,1.095,0.984,1.1,,,,,,,,,2753882.0,21975.0,74.276,0.593,22199.0,0.599,0.1034,9.7,people tested,,,,,,,,,,,,,,62.96,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01755945441827932,0.0036640527507412575
156369,MAR,Africa,Morocco,2020-10-07,140024.0,2776.0,2338.714,2439.0,29.0,35.0,3738.162,74.11,62.436,65.113,0.774,0.934,1.12,,,,,,,,,2778365.0,24483.0,74.936,0.66,22436.0,0.605,0.1042,9.6,people tested,,,,,,,,,,,,,,62.96,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01741844255270525,0.0037381624677211606
156370,MAR,Africa,Morocco,2020-10-08,142953.0,2929.0,2415.571,2486.0,47.0,36.714,3816.357,78.194,64.488,66.368,1.255,0.98,1.13,,,,,,,,,2803491.0,25126.0,75.614,0.678,22804.0,0.615,0.1059,9.4,people tested,,,,,,,,,,,,,,62.96,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01739033108784006,0.0038163567620418145
156371,MAR,Africa,Morocco,2020-10-09,146398.0,3445.0,2547.571,2530.0,44.0,38.143,3908.326,91.97,68.011,67.542,1.175,1.018,1.15,,,,,,,,,2828653.0,25162.0,76.292,0.679,23171.0,0.625,0.1099,9.1,people tested,,,,,,,,,,,,,,62.96,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.0172816568532357,0.0039083264936685316
156372,MAR,Africa,Morocco,2020-10-10,149841.0,3443.0,2659.0,2572.0,42.0,39.857,4000.243,91.916,70.986,68.664,1.121,1.064,1.14,,,,,,,,,2853784.0,25131.0,76.97,0.678,23521.0,0.634,0.113,8.8,people tested,,,,,,,,,,,,,,62.96,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017164861419771624,0.004000242832127395
156373,MAR,Africa,Morocco,2020-10-11,152404.0,2563.0,2733.143,2605.0,33.0,39.286,4068.666,68.423,72.966,69.545,0.881,1.049,1.13,,,,,,,,,2877502.0,23718.0,77.61,0.64,23757.0,0.641,0.115,8.7,people tested,,,,,,,,,,,,,,62.96,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017092727225007216,0.004068666176730958
156374,MAR,Africa,Morocco,2020-10-12,153761.0,1357.0,2723.714,2636.0,31.0,38.143,4104.893,36.227,72.714,70.372,0.828,1.018,1.13,,,,,,,,,2897811.0,20309.0,78.157,0.548,23701.0,0.639,0.1149,8.7,people tested,,,,,,,,,,,,,,62.96,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01714348892111784,0.004104893441119189
156375,MAR,Africa,Morocco,2020-10-13,156946.0,3185.0,2814.0,2685.0,49.0,39.286,4189.922,85.029,75.124,71.68,1.308,1.049,1.14,,,,,,,,,2922011.0,24200.0,78.81,0.653,24018.0,0.648,0.1172,8.5,people tested,,,,,,,,,,,,,,62.96,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017107795037783695,0.0041899220609250215
156376,MAR,Africa,Morocco,2020-10-14,160333.0,3387.0,2901.286,2726.0,41.0,41.0,4280.343,90.421,77.454,72.775,1.095,1.095,1.14,,,,,,,,,2946459.0,24448.0,79.47,0.659,24013.0,0.648,0.1208,8.3,people tested,,,,,,,,,,,,,,62.96,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017002114349510083,0.004280343390684003
156377,MAR,Africa,Morocco,2020-10-15,163650.0,3317.0,2956.714,2772.0,46.0,40.857,4368.896,88.553,78.934,74.003,1.228,1.091,1.13,,,,,,,,,2969887.0,23428.0,80.101,0.632,23771.0,0.641,0.1244,8.0,people tested,,,,,,,,,,,,,,62.96,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01693858845096242,0.00436889595956813
156378,MAR,Africa,Morocco,2020-10-16,167148.0,3498.0,2964.286,2818.0,46.0,41.143,4462.281,93.385,79.136,75.231,1.228,1.098,1.13,,,,,,,,,2993488.0,23601.0,80.738,0.637,23548.0,0.635,0.1259,7.9,people tested,,,,,,,,,,,,,,62.96,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016859310311819465,0.004462280610142951
156379,MAR,Africa,Morocco,2020-10-17,170911.0,3763.0,3010.0,2878.0,60.0,43.714,4562.74,100.459,80.357,76.833,1.602,1.167,1.13,,,,,,,,,3017488.0,24000.0,81.385,0.647,23386.0,0.631,0.1287,7.8,people tested,,,,,,,,,,,,,,62.96,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01683917360497569,0.004562739855458287
156380,MAR,Africa,Morocco,2020-10-18,173632.0,2721.0,3032.571,2928.0,50.0,46.143,4635.381,72.641,80.959,78.168,1.335,1.232,1.12,,,,,,,,,3040181.0,22693.0,81.997,0.612,23240.0,0.627,0.1305,7.7,people tested,,,,,,,,,,,,,,62.96,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016863251013638038,0.004635381260322234
156381,MAR,Africa,Morocco,2020-10-19,175749.0,2117.0,3141.143,2976.0,48.0,48.571,4691.898,56.517,83.858,79.449,1.281,1.297,1.12,,,,,,,,,3061219.0,21038.0,82.565,0.567,23344.0,0.63,0.1346,7.4,people tested,,,,,,,,,,,,,,62.96,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016933240018435384,0.004691897928494588
